name,identity,CAI
PE_MCJ0040,0.3829,"0.7545555375020552
"
PE_MCJ0050,0.5518,"0.7274417803803216
"
PE_MCJ0060,0.2806,"0.7558323517648571
"
PE_MCJ0070,0.2656,"0.7801764596905025
"
PE_MCJ0080,0.2874,"0.7904214955494955
"
PE_MCJ0090,0.30770000000000003,"0.7180220327718937
"
PE_MCJ0100,0.49920000000000003,"0.7575799588257626
"
PE_MCJ0110,0.46909999999999996,"0.7124297554412187
"
PE_MCJ0120,0.5316,"0.7453979053635871
"
PE_MCJ0130,0.5817,"0.7370327210234536
"
PE_MCJ0140,0.3014,"0.7198429009933204
"
PE_MCJ0150,0.6894,"0.7858168800100505
"
PE_MCJ0160,0.728,"0.765441648770692
"
PE_MCJ0170,0.2827,"0.7688216160992284
"
PE_MCJ0180,0.37420000000000003,"0.7523603301192571
"
PE_MCJ0190,0.4672,"0.7849415913295565
"
PE_MCJ0200,0.4489,"0.7770140896635758
"
PE_MCJ0210,0.40630000000000005,"0.7684943337132921
"
PE_MCJ0220,0.5562,"0.7465877557602442
"
PE_MCJ0230,0.6287,"0.7843452927097988
"
PE_MCJ0240,0.5489,"0.7441927010077339
"
PE_MCJ0250,0.3636,"0.7813438163301244
"
PE_MCJ0260,0.6487999999999999,"0.7855307178002862
"
PE_MCJ0270,0.5926,"0.7678198820195786
"
PE_MCJ0280,0.5563,"0.758917473157949
"
PE_MCJ0290,0.5354,"0.7693006969890955
"
PE_MCJ0300,0.5242,"0.7094894789153684
"
PE_MCJ0310,0.523,"0.746458897918436
"
PE_MCJ0320,0.5367000000000001,"0.7394509323804026
"
PE_MCJ0330,0.36229999999999996,"0.7538230756736759
"
PE_MCJ0340,0.42369999999999997,"0.7252838893257648
"
PE_MCJ0350,0.29410000000000003,"0.7652459910398617
"
PE_MCJ0360,0.409,"0.7221318413753873
"
PE_MCJ0370,0.43520000000000003,"0.6994830115629557
"
PE_MCJ0380,0.4073,"0.7425281601638556
"
PE_MCJ0390,0.4583,"0.7400241997285798
"
PE_MCJ0400,0.4866,"0.7942251933506547
"
PE_MCJ0410,0.4857,"0.6864042536636331
"
PE_MCJ0420,0.7384999999999999,"0.7752438978680831
"
PE_MCJ0430,0.5789,"0.779858784002758
"
PE_MCJ0440,0.5263,"0.7948269641094224
"
PE_MCJ0450,0.7402,"0.7677814984918242
"
PE_MCJ0460,0.8022,"0.784189164511091
"
PE_MCJ0470,0.6147,"0.7492577759834304
"
PE_MCJ0480,0.6635,"0.7808636064107168
"
PE_MCJ0490,0.7356999999999999,"0.7271428591563036
"
PE_MCJ0500,0.5424,"0.7970859040215826
"
PE_MCJ0510,0.5714,"0.740349244195938
"
PE_MCJ0520,0.7951,"0.7652941527193909
"
PE_MCJ0530,0.5619,"0.802076929307001
"
PE_MCJ0540,0.7273000000000001,"0.7620838055098251
"
PE_MCJ0550,0.6591,"0.703441339783761
"
PE_MCJ0560,0.6089,"0.7420570892485453
"
PE_MCJ0570,0.4167,"0.7592328985841759
"
PE_MCJ0580,0.6667000000000001,"0.7860273135683785
"
PE_MCJ0590,0.6319,"0.7399093425566059
"
PE_MCJ0600,0.5445000000000001,"0.6973567403655638
"
PE_MCJ0610,0.4292,"0.8003321883338872
"
PE_MCJ0620,0.5502,"0.7108788626790291
"
PE_MCJ0630,0.4559,"0.7430748418250107
"
PE_MCJ0640,0.6912,"0.7503533899940699
"
PE_MCJ0650,0.6279,"0.8015709420301437
"
PE_MCJ0660,0.4299,"0.7799560166296561
"
PE_MCJ0670,0.6667000000000001,"0.7374994283405628
"
PE_MCJ0680,0.3947,"0.7198888935628031
"
PE_MCJ0690,0.4286,"0.7879242618746206
"
PE_MCJ0700,0.4274,"0.7520776217584405
"
PE_MCJ0710,0.6667000000000001,"0.7418356171656834
"
PE_MCJ0720,0.2846,"0.7573451700379991
"
PE_MCJ0730,0.3012,"0.7349521591967629
"
PE_MCJ0740,0.4644,"0.7480542840819291
"
PE_MCJ0750,0.4449,"0.7904571820133224
"
PE_MCJ0760,0.5660000000000001,"0.7431930682459933
"
PE_MCJ0770,0.3582,"0.7253001181699694
"
PE_MCJ0780,0.4362,"0.7034183692105458
"
PE_MCJ0790,0.3908,"0.7047967699062533
"
PE_MCJ0800,0.3601,"0.7431032570452001
"
PE_MCJ0810,0.41380000000000006,"0.7029057513625513
"
PE_MCJ0820,0.2808,"0.6816796566813556
"
PE_MCJ0830,0.3533,"0.7694145440361911
"
PE_MCJ0840,0.3529,"0.7687531164012118
"
PE_MCJ0850,0.6106,"0.7417321040474257
"
PE_MCJ0860,0.40659999999999996,"0.7672835519417922
"
PE_MCJ0870,0.29050000000000004,"0.7511825682335878
"
PE_MCJ0880,0.7591,"0.7293259681394
"
PE_MCJ0890,0.7244,"0.7926468993219098
"
PE_MCJ0900,0.7691,"0.7596888941865034
"
PE_MCJ0910,0.435,"0.7414490392514529
"
PE_MCJ0920,0.5468999999999999,"0.7453804677398338
"
PE_MCJ0930,0.37079999999999996,"0.8181165351679707
"
PE_MCJ0940,0.35810000000000003,"0.736015804590077
"
PE_MCJ0950,0.277,"0.7681448825815844
"
PE_MCJ0960,0.4559,"0.7233927825953783
"
PE_MCJ0970,0.43090000000000006,"0.7197041016773784
"
PE_MCJ0980,0.6628000000000001,"0.7408279179629755
"
PE_MCJ0990,0.4974,"0.7700912121511722
"
PE_MCJ1000,0.27690000000000003,"0.7014169026364022
"
PE_MCJ1010,0.6239,"0.7274697441412228
"
PE_MCJ1020,0.45670000000000005,"0.7272477405313235
"
PE_MCJ1030,0.40380000000000005,"0.7475580937394849
"
PE_MCJ1040,0.3322,"0.791389328113617
"
PE_MCJ1050,0.6133,"0.7787349391328806
"
PE_MCJ1060,0.37729999999999997,"0.7345244978445916
"
PE_MCJ1070,0.44070000000000004,"0.7312632908338645
"
PE_MCJ1080,0.649,"0.7319359743349302
"
PE_MCJ1090,0.2644,"0.7682675975469304
"
PE_MCJ1100,0.42229999999999995,"0.7275894258699859
"
PE_MCJ1110,0.3274,"0.7835376958864685
"
PE_MCJ1120,0.4648,"0.7234647991396898
"
PE_MCJ1130,0.4718,"0.7369382905697535
"
PE_MCJ1140,0.4315,"0.721750251261727
"
PE_MCJ1150,0.5286,"0.7348101271732881
"
PE_MCJ1160,0.2616,"0.6956890220871252
"
PE_MCJ1170,0.5544,"0.7597827354184071
"
PE_MCJ1180,0.4148,"0.7148383575658084
"
PE_MCJ1190,0.38420000000000004,"0.7159898848010743
"
PE_MCJ1200,0.4368,"0.7299609265263897
"
PE_MCJ1210,0.5677000000000001,"0.7538926823341752
"
PE_MCJ1220,0.4625,"0.7446837456090113
"
PE_MCJ1230,0.6685,"0.7723405674208935
"
PE_MCJ1240,0.5523,"0.7269320910717216
"
PE_MCJ1250,0.2851,"0.7554453821233527
"
PE_MCJ1260,0.40130000000000005,"0.8175028347030007
"
PE_MCJ1270,0.38799999999999996,"0.7504866157384755
"
PE_MCJ1280,0.6043000000000001,"0.759658169971142
"
PE_MCJ1290,0.33909999999999996,"0.7563668871567436
"
PE_MCJ1300,0.2676,"0.7755499344246177
"
PE_MCJ1310,0.2836,"0.7371413327676855
"
PE_MCJ1320,0.3793,"0.7260204700456108
"
PE_MCJ1330,0.5703,"0.7655953880389074
"
PE_MCJ1340,0.5893,"0.7163603019697052
"
PE_MCJ1350,0.35009999999999997,"0.7394741694052009
"
PE_MCJ1360,0.2917,"0.7408914686359339
"
PE_MCJ1370,0.2546,"0.7375775779012586
"
PE_MCJ1380,0.6905,"0.7054619984830539
"
PE_MCJ1390,0.25730000000000003,"0.7644068104729423
"
PE_MCJ1400,0.5607,"0.7623368623401865
"
PE_MCJ1410,0.5294,"0.8799687848735335
"
PE_MCJ1420,0.3493,"0.7052052620748677
"
PE_MCJ1430,0.4841,"0.729645602236396
"
PE_MCJ1440,0.4203,"0.8643911831190255
"
PE_MCJ1450,0.3682,"0.7560076016571609
"
PE_MCJ1460,0.39390000000000003,"0.7327043492541679
"
PE_MCJ1470,0.4811,"0.7958700904079344
"
PE_MCJ1480,0.3111,"0.6684555397968188
"
PE_MCJ1490,0.3393,"0.7133289170060987
"
PE_MCJ1500,0.3736,"0.7711642878014937
"
PE_MCJ1510,0.38310000000000005,"0.7434578784993038
"
PE_MCJ1520,0.5774,"0.7514888139606698
"
PE_MCJ1530,0.5347,"0.7625336389723327
"
PE_MCJ1540,0.4712,"0.7196638611035144
"
PE_MCJ1550,0.3533,"0.7363273037237242
"
PE_MCJ1560,0.3184,"0.7349641576915007
"
PE_MCJ1570,0.284,"0.7551067574501132
"
PE_MCJ1580,0.5539000000000001,"0.7630833294431252
"
PE_MCJ1590,0.4554,"0.7508844691280412
"
PE_MCJ1600,0.5972,"0.7205893550937194
"
PE_MCJ1610,0.3611,"0.745783384093709
"
PE_MCJ1620,0.4108,"0.7278607808131362
"
PE_MCJ1630,0.3761,"0.7396336722955428
"
PE_MCJ1640,0.5256000000000001,"0.7719423192216092
"
PE_MCJ1650,0.2833,"0.7582184014849503
"
PE_MCJ1660,0.8131,"0.7920031440937402
"
PE_MCJ1670,0.5247999999999999,"0.7495474650556943
"
PE_MCJ1680,0.2755,"0.6804852375315136
"
PE_MCJ1690,0.5058,"0.769932923654285
"
PE_MCJ1700,0.5598,"0.7232169078757948
"
PE_MCJ1710,0.5517000000000001,"0.7194235351717237
"
PE_MCJ1720,0.5907,"0.7353724200310997
"
PE_MCJ1730,0.3009,"0.7534384096729061
"
PE_MCJ1740,0.5323,"0.7399128386167099
"
PE_MCJ1750,0.46409999999999996,"0.758663880110055
"
PE_MCJ1760,0.3011,"0.7447479343947618
"
PE_MCJ1770,0.5147999999999999,"0.7473111590066323
"
PE_MCJ1780,0.2975,"0.7160969063437888
"
PE_MCJ1790,0.4458,"0.7486702488890749
"
PE_MCJ1800,0.4208,"0.7814958366254579
"
PE_MCJ1810,0.3891,"0.7333422830234407
"
PE_MCJ1820,0.3716,"0.7834241702125843
"
PE_MCJ1830,0.5362,"0.7265878985857913
"
PE_MCJ1840,0.5827,"0.6981854142814834
"
PE_MCJ1850,0.6528,"0.7678595125948964
"
PE_MCJ1860,0.505,"0.7772789080057986
"
PE_MCJ1870,0.4093,"0.7678028372494551
"
PE_MCJ1880,0.2707,"0.7736040638754166
"
PE_MCJ1890,0.7204,"0.7301027389257577
"
PE_MCJ1900,0.31829999999999997,"0.7597736329171533
"
PE_MCJ1910,0.6282,"0.7335100939574588
"
PE_MCJ1920,0.2913,"0.7561476674300335
"
PE_MCJ1930,0.5,"0.7131850599189283
"
PE_MCJ1940,0.3651,"0.7437567232313321
"
PE_MCJ1950,0.44780000000000003,"0.7361110988327734
"
PE_MCJ1960,0.5779,"0.7316449516813242
"
PE_MCJ1970,0.6018,"0.7533518022978525
"
PE_MCJ1980,0.5884,"0.7256177275410212
"
PE_MCJ1990,0.337,"0.7905731172124058
"
PE_MCJ2000,0.5543,"0.7229640812224748
"
PE_MCJ2010,0.61,"0.7531368283717231
"
PE_MCJ2020,0.6033,"0.750738346238839
"
PE_MCJ2030,0.5820000000000001,"0.819005150424431
"
PE_MCJ2040,0.4817,"0.7253139998969365
"
PE_MCJ2050,0.5082,"0.7621698161834392
"
PE_MCJ2060,0.7672,"0.7802647305958927
"
PE_MCJ2070,0.6563,"0.7243656870134718
"
PE_MCJ2080,0.445,"0.7522204163229987
"
PE_MCJ2090,0.41340000000000005,"0.7176278780447861
"
PE_MCJ2100,0.2591,"0.7280858250766677
"
PE_MCJ2110,0.47270000000000006,"0.7271810500423239
"
PE_MCJ2120,0.6854000000000001,"0.7390745750730742
"
PE_MCJ2130,0.4053,"0.694375538313949
"
PE_MCJ2140,0.5749000000000001,"0.7356217893427319
"
PE_MCJ2150,0.459,"0.7377205214470098
"
PE_MCJ2160,0.6111,"0.7486049640376047
"
PE_MCJ2170,0.3333,"0.7375259854073117
"
PE_MCJ2180,0.3276,"0.7406296807331084
"
PA_MCJ0010,0.6812,"0.7533790045164187
"
PA_MCJ0020,0.76,"0.7632901013279949
"
PA_MCJ0030,0.7754000000000001,"0.796179187145482
"
PA_MCJ0040,0.5599000000000001,"0.7407415560381796
"
PA_MCJ0050,0.4276,"0.7431037176598214
"
PA_MCJ0060,0.45799999999999996,"0.7210901442717207
"
PA_MCJ0070,0.3136,"0.699108562835487
"
PA_MCJ0080,0.3444,"0.7163827979786802
"
PA_MCJ0090,0.30770000000000003,"0.7267050840454028
"
PA_MCJ0100,0.6364,"0.7882896114465396
"
PA_MCJ0110,0.3519,"0.7392667149270086
"
PA_MCJ0120,0.4337,"0.7196981573098528
"
PA_MCJ0130,0.568,"0.7328465327726331
"
PA_MCJ0140,0.6206,"0.7529612898758368
"
PA_MCJ0150,0.4485,"0.7389609976299302
"
PA_MCJ0160,0.556,"0.7085263961478702
"
PA_MCJ0170,0.5,"0.7555288579214873
"
PA_MCJ0180,0.3592,"0.7367035568143732
"
PA_MCJ0190,0.5864,"0.7676121418613278
"
PA_MCJ0200,0.5751,"0.7371095829711903
"
PA_MCJ0210,0.5404,"0.8143333812199937
"
PA_MCJ0220,0.5385,"0.7692282448651224
"
PA_MCJ0230,0.4804,"0.738596756973656
"
PA_MCJ0240,0.75,"0.7642981164208557
"
PA_MCJ0250,0.6566,"0.7734445409759709
"
PA_MCJ0260,0.2634,"0.7125484181234587
"
PA_MCJ0270,0.7000000000000001,"0.741476539880965
"
PA_MCJ0280,0.5971000000000001,"0.7456048213831566
"
PA_MCJ0290,0.7073999999999999,"0.7536701592726882
"
PA_MCJ0300,0.6950000000000001,"0.8022274695937214
"
PA_MCJ0310,0.3972,"0.7295540384932083
"
PA_MCJ0320,0.3594,"0.7176840662058959
"
PA_MCJ0330,0.27690000000000003,"0.8287758127162903
"
PA_MCJ0340,0.32,"0.7182267727454693
"
PA_MCJ0350,0.5385,"0.7230709716898494
"
PA_MCJ0360,0.2783,"0.7685023048431181
"
PA_MCJ0370,0.5882000000000001,"0.7614044472564029
"
PA_MCJ0380,0.5185000000000001,"0.7478997648893089
"
PA_MCJ0390,0.5982000000000001,"0.7516376016748948
"
PA_MCJ0400,0.29309999999999997,"0.7716739568983266
"
PA_MCJ0410,0.3223,"0.7744824324263547
"
PA_MCJ0420,0.4241,"0.7339144476156512
"
PA_MCJ0430,0.3675,"0.7520175812941439
"
PA_MCJ0440,0.4,"0.7066741737103194
"
PA_MCJ0450,0.29960000000000003,"0.7133094962971459
"
PA_MCJ0460,0.3592,"0.7388000439888852
"
PA_MCJ0470,0.4672,"0.728976735700754
"
PA_MCJ0480,0.4146,"0.717867269746364
"
PA_MCJ0490,0.3458,"0.7244550948164116
"
PA_MCJ0500,0.2924,"0.7348043891838377
"
PA_MCJ0510,0.47850000000000004,"0.7668813623475401
"
PA_MCJ0520,0.7026000000000001,"0.7327324302554079
"
PA_MCJ0530,0.2939,"0.7438372960618177
"
PA_MCJ0540,0.46890000000000004,"0.7403910341254795
"
PA_MCJ0550,0.5175,"0.7324403405635547
"
PA_MCJ0560,0.5071,"0.7824883918319973
"
PA_MCJ0570,0.6697,"0.7072925394843749
"
PA_MCJ0580,0.28440000000000004,"0.7070419412310125
"
PA_MCJ0590,0.4104,"0.7589517180089648
"
PA_MCJ0600,0.48590000000000005,"0.734186230678661
"
PA_MCJ0610,0.5,"0.7245271163971528
"
PA_MCJ0620,0.3676,"0.7075244449971515
"
PA_MCJ0630,0.4416,"0.7542412199798955
"
PA_MCJ0640,0.5285,"0.7261272466391717
"
PA_MCJ0650,0.2812,"0.7401576827364791
"
PA_MCJ0660,0.5604,"0.7535473132337911
"
PA_MCJ0670,0.594,"0.7523282115192138
"
PA_MCJ0680,0.5552,"0.7187129349533982
"
PA_MCJ0690,0.4396,"0.7035311985818814
"
PA_MCJ0700,0.37340000000000007,"0.752121358887274
"
PA_MCJ0710,0.6177,"0.7353742818186283
"
PA_MCJ0720,0.2718,"0.7783004251386185
"
PA_MCJ0730,0.25129999999999997,"0.7602076623115144
"
PA_MCJ0740,0.4924,"0.7263826094575381
"
PA_MCJ0750,0.4857,"0.7631054788128101
"
PA_MCJ0760,0.6359,"0.7325313817644643
"
PA_MCJ0770,0.3008,"0.7695038665640108
"
PA_MCJ0780,0.2821,"0.7655207707655938
"
PA_MCJ0790,0.6933,"0.7431290498838017
"
PA_MCJ0800,0.5306000000000001,"0.751560379152725
"
PA_MCJ0810,0.5322,"0.7388442409087517
"
PA_MCJ0820,0.32880000000000004,"0.7664812327497764
"
PA_MCJ0830,0.2787,"0.7560501315909005
"
PA_MCJ0840,0.2874,"0.761680618103905
"
PA_MCJ0850,0.4043,"0.7444865900817236
"
PA_MCJ0860,0.7881999999999999,"0.7808001910180082
"
PA_MCJ0870,0.2936,"0.6716873327551182
"
PA_MCJ0880,0.538,"0.75356919323265
"
PA_MCJ0890,0.32049999999999995,"0.6814801645491946
"
PA_MCJ0900,0.6292,"0.782265986568928
"
PA_MCJ0910,0.3013,"0.7199036531451949
"
PA_MCJ0920,0.3382,"0.5650841309251836
"
PA_MCJ0930,0.3254,"0.737885458067986
"
PA_MCJ0940,0.6004,"0.7402050216868195
"
PA_MCJ0950,0.561,"0.7278550291959964
"
PA_MCJ0960,0.3293,"0.7141081297528777
"
PA_MCJ0970,0.3009,"0.7390679563502124
"
PA_MCJ0980,0.52,"0.6652510617256094
"
PA_MCJ0990,0.6347,"0.7366916635058623
"
PA_MCJ1000,0.6468,"0.7396891849039656
"
PA_MCJ1010,0.4571,"0.7670719351616415
"
PA_MCJ1020,0.34600000000000003,"0.6792330472783991
"
PA_MCJ1030,0.375,"0.7103595838637357
"
PA_MCJ1040,0.4086,"0.7365330357383763
"
PA_MCJ1050,0.5263,"0.7599273760669167
"
PA_MCJ1060,0.34700000000000003,"0.7355824178279292
"
PA_MCJ1070,0.3429,"0.7114877239673828
"
PA_MCJ1080,0.5562,"0.7565993227884753
"
PE_MCRO0010,0.3431,"0.7119065065348543
"
PE_MCRO0020,0.5651,"0.7324437262566498
"
PE_MCRO0030,0.5860000000000001,"0.7206969068601377
"
PE_MCRO0040,0.30460000000000004,"0.7709476675522013
"
PE_MCRO0050,0.44189999999999996,"0.6781605882957169
"
PE_MCRO0060,0.5458,"0.765291784679946
"
PE_MCRO0070,0.6923,"0.6997172534567468
"
PE_MCRO0080,0.6865000000000001,"0.7527325929709182
"
PE_MCRO0090,0.3641,"0.7649727580942047
"
PE_MCRO0100,0.4094,"0.7616466367583247
"
PE_MCRO0110,0.5536,"0.7614824123799765
"
PE_MCRO0120,0.38670000000000004,"0.7339671248371091
"
PE_MCRO0130,0.5505,"0.6906980002026265
"
PE_MCRO0140,0.2705,"0.676455987878434
"
PE_MCRO0150,0.8240999999999999,"0.7583554770167478
"
PE_MCRO0160,0.5393,"0.7230391033553938
"
PE_MCRO0170,0.4336,"0.703741196786056
"
PE_MCRO0180,0.6319,"0.7070841596720183
"
PE_MCRO0190,0.619,"0.7641208766552918
"
PE_MCRO0200,0.3106,"0.7346214522632915
"
PE_MCRO0210,0.589,"0.7414263122363037
"
PE_MCRO0220,0.4175,"0.6837307797936958
"
PE_MCRO0230,0.6157,"0.7703715618410922
"
PE_MCRO0240,0.4448,"0.7361460478725801
"
PE_MCRO0250,0.511,"0.721433704324874
"
PE_MCRO0260,0.38070000000000004,"0.7812335312486555
"
PE_MCRO0270,0.6275000000000001,"0.7470965683875679
"
PE_MCRO0280,0.5764,"0.8301018468841859
"
PE_MCRO0290,0.5354,"0.7737696124949349
"
PE_MCRO0300,0.603,"0.7848965338097915
"
PE_MCRO0310,0.48310000000000003,"0.7971103114598441
"
PE_MCRO0320,0.5329,"0.797794044279579
"
PE_MCRO0330,0.7651000000000001,"0.7257676974415052
"
PE_MCRO0340,0.7935,"0.7328155246334369
"
PE_MCRO0350,0.6239,"0.743722291749147
"
PE_MCRO0360,0.6776000000000001,"0.7575066521851455
"
PE_MCRO0370,0.773,"0.7877447043799805
"
PE_MCRO0380,0.65,"0.7643328631218009
"
PE_MCRO0390,0.6591,"0.7742764275890448
"
PE_MCRO0400,0.7541,"0.7515414149935172
"
PE_MCRO0410,0.514,"0.7578709177429401
"
PE_MCRO0420,0.7415999999999999,"0.7355397491190558
"
PE_MCRO0430,0.8361000000000001,"0.7043713566629871
"
PE_MCRO0440,0.6537999999999999,"0.7564144067381341
"
PE_MCRO0450,0.6333,"0.7360773851700801
"
PE_MCRO0460,0.5339,"0.7531748730027595
"
PE_MCRO0470,0.758,"0.7740747530831299
"
PE_MCRO0480,0.669,"0.7430830132168758
"
PE_MCRO0490,0.5644,"0.6657958136964992
"
PE_MCRO0500,0.4657,"0.7721601455582119
"
PE_MCRO0510,0.5737,"0.6666451020910837
"
PE_MCRO0520,0.6389,"0.6483304072552067
"
PE_MCRO0530,0.8378,"0.8413372228065136
"
PE_MCRO0540,0.75,"0.8000002801131969
"
PE_MCRO0550,0.7540000000000001,"0.755963085801195
"
PE_MCRO0560,0.4107,"0.7519618940051599
"
PE_MCRO0570,0.6167,"0.7384148617966985
"
PE_MCRO0580,0.3699,"0.6240245429141692
"
PE_MCRO0590,0.3169,"0.7316670876137655
"
PE_MCRO0600,0.5098,"0.716352126173581
"
PE_MCRO0610,0.6736,"0.7645896406418818
"
PE_MCRO0620,0.3514,"0.7283541619789051
"
PE_MCRO0630,0.2808,"0.7164495512859995
"
PE_MCRO0640,0.5227,"0.8141584554158933
"
PE_MCRO0650,0.5735,"0.6619488188086042
"
PE_MCRO0660,0.3024,"0.6347546857434879
"
PE_MCRO0670,0.2754,"0.716772675296438
"
PE_MCRO0680,0.3544,"0.6692597290357959
"
PE_MCRO0690,0.5742,"0.7346407206809373
"
PE_MCRO0700,0.2969,"0.7339664439781406
"
PE_MCRO0710,0.6802,"0.7942925809635805
"
PE_MCRO0720,0.8226000000000001,"0.834856432679091
"
PE_MCRO0730,0.8087000000000001,"0.7737195924744691
"
PE_MCRO0740,0.6349,"0.7643703830584782
"
PE_MCRO0750,0.5527000000000001,"0.7333935466017454
"
PE_MCRO0760,0.44200000000000006,"0.7461601672089662
"
PE_MCRO0770,0.5161,"0.7644970111985383
"
PE_MCRO0780,0.5143,"0.7515909240189614
"
PE_MCRO0790,0.3502,"0.7427553384559088
"
PE_MCRO0800,0.5865,"0.7158841680747502
"
PE_MCRO0810,0.2963,"0.6614818673946196
"
PE_MCRO0820,0.3591,"0.7342784944812558
"
PE_MCRO0830,0.6039,"0.7409590299351346
"
PE_MCRO0840,0.2774,"0.7516399727614639
"
PE_MCRO0850,0.5147,"0.7473621577592411
"
PE_MCRO0860,0.5478000000000001,"0.7302283816537185
"
PE_MCRO0870,0.65,"0.8135688616665301
"
PE_MCRO0880,0.4964,"0.7782700632443038
"
PE_MCRO0890,0.331,"0.7417007783898883
"
PE_MCRO0900,0.3274,"0.7058342419193175
"
PE_MCRO0910,0.35240000000000005,"0.6913665071062693
"
PE_MCRO0920,0.2736,"0.7370626767259764
"
PE_MCRO0930,0.6167,"0.8101012237527383
"
PE_MCRO0940,0.3211,"0.6894837331664075
"
PE_MCRO0950,0.4418,"0.7190631234893402
"
PE_MCRO0960,0.6966,"0.7556040337557356
"
PE_MCRO0970,0.3106,"0.6991401674777008
"
PE_MCRO0980,0.34600000000000003,"0.6910618491507621
"
PE_MCRO0990,0.6542,"0.7529466308602544
"
PE_MCRO1000,0.375,"0.7263343492915203
"
PE_MCRO1010,0.5426,"0.7699175359628868
"
PE_MCRO1020,0.2723,"0.7282595219515345
"
PE_MCRO1030,0.3948,"0.707368087895422
"
PE_MCRO1040,0.5402,"0.7238338356055303
"
PE_MCRO1050,0.5,"0.7366519242698739
"
PE_MCRO1060,0.41700000000000004,"0.7344626511687271
"
PE_MCRO1070,0.4203,"0.6630328854632935
"
PE_MCRO1080,0.44189999999999996,"0.740873331034167
"
PE_MCRO1090,0.34259999999999996,"0.7267621098107583
"
PE_MCRO1100,0.5285,"0.7793702521400897
"
PE_MCRO1110,0.6436000000000001,"0.761197269201522
"
PE_MCRO1120,0.5474,"0.6845224974581908
"
PE_MCRO1130,0.3038,"0.7106329363795668
"
PE_MCRO1140,0.39880000000000004,"0.7566546543092936
"
PE_MCRO1150,0.4509,"0.7308628825995108
"
PE_MCRO1160,0.6,"0.7714025979760042
"
PE_MCRO1170,0.5700000000000001,"0.7896474726804977
"
PE_MCRO1180,0.4877,"0.8003191794509755
"
PE_MCRO1190,0.2612,"0.6565712223780724
"
PE_MCRO1200,0.3565,"0.7215100984833399
"
PE_MCRO1210,0.4132,"0.7553599093151093
"
PE_MCRO1220,0.5632,"0.6729155031765628
"
PE_MCRO1230,0.4769,"0.6899175875662827
"
PE_MCRO1240,0.29460000000000003,"0.7234477437084911
"
PE_MCRO1250,0.6253000000000001,"0.7663783645450638
"
PE_MCRO1260,0.6185,"0.7280145300367775
"
PE_MCRO1270,0.5723,"0.7425811411761004
"
PE_MCRO1280,0.5323,"0.7476896474332335
"
PE_MCRO1290,0.41250000000000003,"0.7092425836583522
"
PE_MCRO1300,0.2775,"0.6569241528209402
"
PE_MCRO1310,0.33770000000000006,"0.6613311839811947
"
PE_MCRO1320,0.4369,"0.7289679424241104
"
PE_MCRO1330,0.4658,"0.7451292314752054
"
PE_MCRO1340,0.434,"0.7269333424266093
"
PE_MCRO1350,0.39280000000000004,"0.6713259321082703
"
PE_MCRO1360,0.5285,"0.7602466269741257
"
PE_MCRO1370,0.4897,"0.7517685482988
"
PE_MCRO1380,0.3281,"0.7250044004371455
"
PE_MCRO1390,0.5556,"0.7154914783062462
"
PE_MCRO1400,0.4558,"0.7061865753423376
"
PE_MCRO1410,0.3139,"0.7773614959471042
"
PE_MCRO1420,0.6029,"0.7331301551582184
"
PE_MCRO1430,0.3216,"0.7444913350856575
"
PE_MCRO1440,0.2954,"0.7418075026223157
"
PE_MCRO1450,0.3446,"0.7100962240417906
"
PE_MCRO1460,0.42340000000000005,"0.6867121102191877
"
PE_MCRO1470,0.6142000000000001,"0.7708823498927507
"
PE_MCRO1480,0.557,"0.7170513995543474
"
PE_MCRO1490,0.48740000000000006,"0.7367569756176523
"
PE_MCRO1500,0.2984,"0.71980857305853
"
PE_MCRO1510,0.6256,"0.7227441356668075
"
PE_MCRO1520,0.6208,"0.7383393132011351
"
PE_MCRO1530,0.3975,"0.7270905337371779
"
PE_MCRO1540,0.47000000000000003,"0.7022710324469263
"
PE_MCRO1550,0.6115,"0.7561019706024275
"
PE_MCRO1560,0.63,"0.7695773859838527
"
PE_MCRO1570,0.4947,"0.6691469327709024
"
PE_MCRO1580,0.3846,"0.7377117608806384
"
PE_MCRO1590,0.6204999999999999,"0.7407496770093228
"
PE_MCRO1600,0.544,"0.7370921283559193
"
PE_MCRO1610,0.29960000000000003,"0.7349940671056394
"
PE_MCRO1620,0.39549999999999996,"0.7253046786989586
"
PE_MCRO1630,0.5304,"0.7558764215917538
"
PE_MCRO1640,0.2913,"0.7051703355064586
"
PE_MCRO1650,0.381,"0.6924048710471383
"
PE_MCRO1660,0.637,"0.7317160895638589
"
PE_MCRO1670,0.4773,"0.6618114946208539
"
PE_MCRO1680,0.3611,"0.687312319299636
"
PE_MCRO1690,0.2808,"0.733024216195624
"
PE_MCRO1700,0.47659999999999997,"0.6810081560979615
"
PE_MCRO1710,0.8471,"0.7774495394930537
"
PE_MCRO1720,0.7475,"0.7367954805393742
"
PE_MCRO1730,0.6856,"0.7782119853431517
"
PE_MCRO1740,0.6524,"0.7676244164581774
"
PE_MCRO1750,0.5770000000000001,"0.6928509669210873
"
PE_MCRO1760,0.39420000000000005,"0.7197592895037447
"
PE_MCRO1770,0.25260000000000005,"0.7456147733214383
"
PE_MCRO1780,0.4954,"0.7310606401024283
"
PE_MCRO1790,0.6648000000000001,"0.7538349274861336
"
